timestamp,hostname,cpu_percent,mem_total_gb,mem_dispo_gb,mem_percent,disk_root_percent
2025-11-19T15:08:18.755957,LAPTOP-KEKIJRJG,23.9,23.72933578491211,6.076984405517578,74.4,
2025-11-19T15:08:49.193252,LAPTOP-KEKIJRJG,9.8,23.72933578491211,6.071895599365234,74.4,
2025-11-19T15:55:45.732961,LAPTOP-KEKIJRJG,10.2,23.72933578491211,6.352485656738281,73.2,
